Date,Region,StockCode,Units_Sold,Current_Stock,Reorder_Triggered
2011-07-22,United Kingdom,20727,22,267,0
2011-07-24,United Kingdom,20727,72,195,1
2011-07-25,United Kingdom,20727,46,954,0
2011-07-26,United Kingdom,20727,121,833,0
2011-07-27,United Kingdom,20727,40,793,0
2011-07-28,United Kingdom,20727,42,751,0
2011-07-29,United Kingdom,20727,51,700,0
2011-07-31,United Kingdom,20727,16,684,0
2011-08-01,United Kingdom,20727,2,682,0
2011-08-02,United Kingdom,20727,46,636,0
2011-08-03,United Kingdom,20727,11,625,0
2011-08-04,United Kingdom,20727,280,345,0
2011-08-05,United Kingdom,20727,16,329,0
2011-08-07,United Kingdom,20727,4,325,0
2011-08-08,United Kingdom,20727,16,309,0
2011-08-09,United Kingdom,20727,92,217,0
2011-08-10,United Kingdom,20727,89,128,1
2011-08-11,United Kingdom,20727,86,914,0
2011-08-12,United Kingdom,20727,23,891,0
2011-08-15,United Kingdom,20727,4,887,0
2011-08-16,United Kingdom,20727,72,815,0
2011-08-17,United Kingdom,20727,1,814,0
2011-08-18,United Kingdom,20727,50,764,0
2011-08-19,United Kingdom,20727,10,754,0
2011-08-21,United Kingdom,20727,108,646,0
2011-08-22,United Kingdom,20727,71,575,0
2011-08-23,United Kingdom,20727,39,536,0
2011-08-24,United Kingdom,20727,165,371,0
2011-08-25,United Kingdom,20727,54,317,0
2011-08-26,United Kingdom,20727,21,296,0
2011-08-28,United Kingdom,20727,33,263,0
2011-08-30,United Kingdom,20727,38,225,0
2011-08-31,United Kingdom,20727,2,223,0
2011-09-01,United Kingdom,20727,38,185,1
2011-09-02,United Kingdom,20727,86,914,0
2011-09-04,United Kingdom,20727,23,891,0
2011-09-05,United Kingdom,20727,57,834,0
2011-09-06,United Kingdom,20727,60,774,0
2011-09-07,United Kingdom,20727,60,714,0
2011-09-08,United Kingdom,20727,9,705,0
2011-09-09,United Kingdom,20727,34,671,0
2011-09-11,United Kingdom,20727,7,664,0
2011-09-12,United Kingdom,20727,20,644,0
2011-09-13,United Kingdom,20727,88,556,0
2011-09-14,United Kingdom,20727,40,516,0
2011-09-15,United Kingdom,20727,64,452,0
2011-09-16,United Kingdom,20727,78,374,0
2011-09-18,United Kingdom,20727,12,362,0
2011-09-19,United Kingdom,20727,32,330,0
2011-09-20,United Kingdom,20727,19,311,0
2011-09-21,United Kingdom,20727,140,171,1
2011-09-22,United Kingdom,20727,33,967,0
2011-09-23,United Kingdom,20727,37,930,0
2011-09-25,United Kingdom,20727,51,879,0
2011-09-26,United Kingdom,20727,10,869,0
2011-09-27,United Kingdom,20727,50,819,0
2011-09-28,United Kingdom,20727,21,798,0
2011-09-29,United Kingdom,20727,55,743,0
2011-09-30,United Kingdom,20727,47,696,0
2011-10-02,United Kingdom,20727,22,674,0
2011-10-03,United Kingdom,20727,43,631,0
2011-10-04,United Kingdom,20727,36,595,0
2011-10-05,United Kingdom,20727,70,525,0
2011-10-06,United Kingdom,20727,37,488,0
2011-10-07,United Kingdom,20727,15,473,0
2011-10-09,United Kingdom,20727,8,465,0
2011-10-10,United Kingdom,20727,34,431,0
2011-10-11,United Kingdom,20727,41,390,0
2011-10-12,United Kingdom,20727,42,348,0
2011-10-13,United Kingdom,20727,91,257,0
2011-10-14,United Kingdom,20727,119,138,1
2011-10-16,United Kingdom,20727,10,990,0
2011-10-17,United Kingdom,20727,25,965,0
2011-10-18,United Kingdom,20727,32,933,0
2011-10-19,United Kingdom,20727,30,903,0
2011-10-20,United Kingdom,20727,9,894,0
2011-10-21,United Kingdom,20727,31,863,0
2011-10-23,United Kingdom,20727,13,850,0
2011-10-24,United Kingdom,20727,5,845,0
2011-10-25,United Kingdom,20727,31,814,0
2011-10-26,United Kingdom,20727,24,790,0
2011-10-27,United Kingdom,20727,24,766,0
2011-10-28,United Kingdom,20727,26,740,0
2011-10-30,United Kingdom,20727,24,716,0
2011-10-31,United Kingdom,20727,38,678,0
2011-11-01,United Kingdom,20727,7,671,0
2011-11-02,United Kingdom,20727,16,655,0
2011-11-03,United Kingdom,20727,5,650,0
2011-11-04,United Kingdom,20727,34,616,0
2011-11-06,United Kingdom,20727,8,608,0
2011-11-07,United Kingdom,20727,40,568,0
2011-11-08,United Kingdom,20727,52,516,0
2011-11-09,United Kingdom,20727,52,464,0
2011-11-10,United Kingdom,20727,36,428,0
2011-11-11,United Kingdom,20727,24,404,0
2011-11-13,United Kingdom,20727,40,364,0
2011-11-14,United Kingdom,20727,41,323,0
2011-11-15,United Kingdom,20727,151,172,1
2011-11-16,United Kingdom,20727,35,965,0
2011-11-17,United Kingdom,20727,37,928,0
2011-11-18,United Kingdom,20727,75,853,0
2011-11-20,United Kingdom,20727,30,823,0
2011-11-21,United Kingdom,20727,38,785,0
2011-11-22,United Kingdom,20727,41,744,0
2011-11-23,United Kingdom,20727,35,709,0
2011-11-24,United Kingdom,20727,72,637,0
2011-11-25,United Kingdom,20727,44,593,0
2011-11-27,United Kingdom,20727,21,572,0
2011-11-28,United Kingdom,20727,43,529,0
2011-11-29,United Kingdom,20727,30,499,0
2011-11-30,United Kingdom,20727,66,433,0
2011-12-01,United Kingdom,20727,81,352,0
2011-12-02,United Kingdom,20727,41,311,0
2011-12-04,United Kingdom,20727,24,287,0
2011-12-05,United Kingdom,20727,24,263,0
2011-12-06,United Kingdom,20727,53,210,0
2011-12-07,United Kingdom,20727,40,170,1
2011-12-08,United Kingdom,20727,34,966,0
2011-12-09,United Kingdom,20727,11,955,0
2010-12-01,United Kingdom,20728,22,978,0
2010-12-02,United Kingdom,20728,3,975,0
2010-12-03,United Kingdom,20728,8,967,0
2010-12-05,United Kingdom,20728,18,949,0
2010-12-06,United Kingdom,20728,19,930,0
2010-12-07,United Kingdom,20728,12,918,0
2010-12-08,United Kingdom,20728,20,898,0
2010-12-09,United Kingdom,20728,9,889,0
2010-12-10,United Kingdom,20728,8,881,0
2010-12-12,United Kingdom,20728,5,876,0
2010-12-13,United Kingdom,20728,10,866,0
2010-12-14,United Kingdom,20728,27,839,0
2010-12-15,United Kingdom,20728,131,708,0
2010-12-16,United Kingdom,20728,50,658,0
2010-12-20,United Kingdom,20728,1,657,0
2010-12-21,United Kingdom,20728,11,646,0
2010-12-22,United Kingdom,20728,10,636,0
2010-12-23,United Kingdom,20728,1,635,0
2011-01-04,United Kingdom,20728,1,634,0
2011-01-05,United Kingdom,20728,2,632,0
2011-01-06,United Kingdom,20728,121,511,0
2011-01-07,United Kingdom,20728,10,501,0
2011-01-09,United Kingdom,20728,10,491,0
2011-01-10,United Kingdom,20728,10,481,0
2011-01-11,United Kingdom,20728,24,457,0
2011-01-12,United Kingdom,20728,13,444,0
2011-01-13,United Kingdom,20728,34,410,0
2011-01-14,United Kingdom,20728,24,386,0
2011-01-16,United Kingdom,20728,10,376,0
2011-01-18,United Kingdom,20728,4,372,0
2011-01-20,United Kingdom,20728,23,349,0
2011-01-21,United Kingdom,20728,8,341,0
2011-01-23,United Kingdom,20728,21,320,0
2011-01-24,United Kingdom,20728,2,318,0
2011-01-25,United Kingdom,20728,40,278,0
2011-01-26,United Kingdom,20728,20,258,0
2011-01-27,United Kingdom,20728,31,227,0
2011-01-28,United Kingdom,20728,47,180,1
2011-01-31,United Kingdom,20728,43,957,0
2011-02-01,United Kingdom,20728,7,950,0
2011-02-03,United Kingdom,20728,115,835,0
2011-02-04,United Kingdom,20728,19,816,0
2011-02-07,United Kingdom,20728,1,815,0
2011-02-08,United Kingdom,20728,19,796,0
2011-02-09,United Kingdom,20728,21,775,0
2011-02-10,United Kingdom,20728,13,762,0
2011-02-11,United Kingdom,20728,15,747,0
2011-02-14,United Kingdom,20728,10,737,0
2011-02-15,United Kingdom,20728,20,717,0
2011-02-16,United Kingdom,20728,22,695,0
2011-02-17,United Kingdom,20728,26,669,0
2011-02-18,United Kingdom,20728,11,658,0
2011-02-20,United Kingdom,20728,10,648,0
2011-02-22,United Kingdom,20728,20,628,0
2011-02-23,United Kingdom,20728,36,592,0
2011-02-24,United Kingdom,20728,30,562,0
2011-02-25,United Kingdom,20728,18,544,0
2011-02-27,United Kingdom,20728,10,534,0
2011-02-28,United Kingdom,20728,10,524,0
2011-03-01,United Kingdom,20728,11,513,0
2011-03-02,United Kingdom,20728,1,512,0
2011-03-03,United Kingdom,20728,15,497,0
2011-03-04,United Kingdom,20728,10,487,0
2011-03-06,United Kingdom,20728,2,485,0
2011-03-07,United Kingdom,20728,31,454,0
2011-03-08,United Kingdom,20728,29,425,0
2011-03-09,United Kingdom,20728,2,423,0
2011-03-10,United Kingdom,20728,34,389,0
2011-03-11,United Kingdom,20728,21,368,0
2011-03-13,United Kingdom,20728,4,364,0
2011-03-14,United Kingdom,20728,20,344,0
2011-03-15,United Kingdom,20728,7,337,0
2011-03-16,United Kingdom,20728,6,331,0
2011-03-17,United Kingdom,20728,10,321,0
2011-03-18,United Kingdom,20728,6,315,0
2011-03-20,United Kingdom,20728,35,280,0
2011-03-21,United Kingdom,20728,40,240,0
2011-03-22,United Kingdom,20728,116,124,1
2011-03-23,United Kingdom,20728,21,979,0
2011-03-24,United Kingdom,20728,38,941,0
2011-03-25,United Kingdom,20728,131,810,0
2011-03-27,United Kingdom,20728,6,804,0
2011-03-28,United Kingdom,20728,33,771,0
2011-03-29,United Kingdom,20728,37,734,0
2011-03-30,United Kingdom,20728,140,594,0
2011-03-31,United Kingdom,20728,37,557,0
2011-04-01,United Kingdom,20728,30,527,0
2011-04-04,United Kingdom,20728,110,417,0
2011-04-05,United Kingdom,20728,15,402,0
2011-04-06,United Kingdom,20728,33,369,0
2011-04-07,United Kingdom,20728,2,367,0
2011-04-08,United Kingdom,20728,40,327,0
2011-04-10,United Kingdom,20728,6,321,0
2011-04-11,United Kingdom,20728,38,283,0
2011-04-12,United Kingdom,20728,30,253,0
2011-04-13,United Kingdom,20728,30,223,0
2011-04-14,United Kingdom,20728,10,213,0
2011-04-15,United Kingdom,20728,36,177,1
2011-04-17,United Kingdom,20728,2,998,0
2011-04-18,United Kingdom,20728,31,967,0
2011-04-19,United Kingdom,20728,22,945,0
2011-04-20,United Kingdom,20728,42,903,0
2011-04-21,United Kingdom,20728,26,877,0
2011-04-26,United Kingdom,20728,57,820,0
2011-04-27,United Kingdom,20728,43,777,0
2011-04-28,United Kingdom,20728,2,775,0
2011-05-01,United Kingdom,20728,10,765,0
2011-05-03,United Kingdom,20728,38,727,0
2011-05-04,United Kingdom,20728,100,627,0
2011-05-05,United Kingdom,20728,29,598,0
2011-05-06,United Kingdom,20728,40,558,0
2011-05-08,United Kingdom,20728,13,545,0
2011-05-09,United Kingdom,20728,82,463,0
2011-05-10,United Kingdom,20728,48,415,0
2011-05-11,United Kingdom,20728,24,391,0
2011-05-12,United Kingdom,20728,45,346,0
2011-05-13,United Kingdom,20728,57,289,0
2011-05-15,United Kingdom,20728,2,287,0
2011-05-16,United Kingdom,20728,40,247,0
2011-05-17,United Kingdom,20728,77,170,1
2011-05-18,United Kingdom,20728,11,989,0
2011-05-19,United Kingdom,20728,23,966,0
2011-05-20,United Kingdom,20728,70,896,0
2011-05-22,United Kingdom,20728,25,871,0
2011-05-23,United Kingdom,20728,23,848,0
2011-05-24,United Kingdom,20728,18,830,0
2011-05-25,United Kingdom,20728,9,821,0
2011-05-26,United Kingdom,20728,32,789,0
2011-05-27,United Kingdom,20728,57,732,0
2011-05-29,United Kingdom,20728,10,722,0
2011-05-31,United Kingdom,20728,51,671,0
2011-06-01,United Kingdom,20728,2,669,0
2011-06-02,United Kingdom,20728,82,587,0
2011-06-03,United Kingdom,20728,36,551,0
2011-06-05,United Kingdom,20728,33,518,0
2011-06-06,United Kingdom,20728,35,483,0
2011-06-07,United Kingdom,20728,40,443,0
2011-06-08,United Kingdom,20728,95,348,0
2011-06-09,United Kingdom,20728,36,312,0
2011-06-10,United Kingdom,20728,59,253,0
2011-06-12,United Kingdom,20728,27,226,0
2011-06-13,United Kingdom,20728,11,215,0
2011-06-14,United Kingdom,20728,16,199,1
2011-06-15,United Kingdom,20728,12,988,0
2011-06-16,United Kingdom,20728,4,984,0
2011-06-17,United Kingdom,20728,32,952,0
2011-06-19,United Kingdom,20728,2,950,0
2011-06-20,United Kingdom,20728,6,944,0
2011-06-21,United Kingdom,20728,139,805,0
2011-06-22,United Kingdom,20728,10,795,0
2011-06-23,United Kingdom,20728,26,769,0
2011-06-24,United Kingdom,20728,131,638,0
2011-06-26,United Kingdom,20728,2,636,0
2011-06-27,United Kingdom,20728,46,590,0
2011-06-28,United Kingdom,20728,21,569,0
2011-06-29,United Kingdom,20728,1,568,0
2011-06-30,United Kingdom,20728,24,544,0
2011-07-01,United Kingdom,20728,42,502,0
2011-07-03,United Kingdom,20728,34,468,0
2011-07-04,United Kingdom,20728,35,433,0
2011-07-05,United Kingdom,20728,33,400,0
2011-07-06,United Kingdom,20728,17,383,0
2011-07-07,United Kingdom,20728,150,233,0
2011-07-08,United Kingdom,20728,242,0,1
2011-07-10,United Kingdom,20728,3,997,0
2011-07-11,United Kingdom,20728,87,910,0
2011-07-12,United Kingdom,20728,14,896,0
2011-07-13,United Kingdom,20728,24,872,0
2011-07-14,United Kingdom,20728,46,826,0
2011-07-15,United Kingdom,20728,11,815,0
2011-07-17,United Kingdom,20728,19,796,0
2011-07-18,United Kingdom,20728,31,765,0
2011-07-19,United Kingdom,20728,166,599,0
2011-07-20,United Kingdom,20728,137,462,0
2011-07-21,United Kingdom,20728,50,412,0
2011-07-22,United Kingdom,20728,4,408,0
2011-07-24,United Kingdom,20728,72,336,0
2011-07-25,United Kingdom,20728,48,288,0
2011-07-26,United Kingdom,20728,29,259,0
2011-07-27,United Kingdom,20728,61,198,1
2011-07-28,United Kingdom,20728,41,959,0
2011-07-29,United Kingdom,20728,33,926,0
2011-07-31,United Kingdom,20728,36,890,0
2011-08-01,United Kingdom,20728,1,889,0
2011-08-02,United Kingdom,20728,28,861,0
2011-08-03,United Kingdom,20728,60,801,0
2011-08-04,United Kingdom,20728,302,499,0
2011-08-05,United Kingdom,20728,5,494,0
2011-08-07,United Kingdom,20728,2,492,0
2011-08-08,United Kingdom,20728,47,445,0
2011-08-09,United Kingdom,20728,32,413,0
2011-08-10,United Kingdom,20728,63,350,0
2011-08-11,United Kingdom,20728,90,260,0
2011-08-12,United Kingdom,20728,41,219,0
2011-08-14,United Kingdom,20728,11,208,0
2011-08-15,United Kingdom,20728,4,204,0
2011-08-16,United Kingdom,20728,102,102,1
2011-08-17,United Kingdom,20728,14,986,0
2011-08-18,United Kingdom,20728,20,966,0
2011-08-19,United Kingdom,20728,30,936,0
2011-08-21,United Kingdom,20728,18,918,0
2011-08-22,United Kingdom,20728,50,868,0
2011-08-23,United Kingdom,20728,110,758,0
2011-08-24,United Kingdom,20728,32,726,0
2011-08-25,United Kingdom,20728,57,669,0
2011-08-26,United Kingdom,20728,42,627,0
2011-08-28,United Kingdom,20728,29,598,0
2011-08-30,United Kingdom,20728,11,587,0
2011-08-31,United Kingdom,20728,121,466,0
2011-09-01,United Kingdom,20728,16,450,0
2011-09-02,United Kingdom,20728,40,410,0
2011-09-04,United Kingdom,20728,2,408,0
2011-09-05,United Kingdom,20728,10,398,0
2011-09-06,United Kingdom,20728,35,363,0
2011-09-07,United Kingdom,20728,31,332,0
2011-09-08,United Kingdom,20728,13,319,0
2011-09-09,United Kingdom,20728,37,282,0
2011-09-11,United Kingdom,20728,112,170,1
2011-09-12,United Kingdom,20728,50,950,0
2011-09-13,United Kingdom,20728,77,873,0
2011-09-14,United Kingdom,20728,30,843,0
2011-09-15,United Kingdom,20728,55,788,0
2011-09-16,United Kingdom,20728,34,754,0
2011-09-18,United Kingdom,20728,2,752,0
2011-09-19,United Kingdom,20728,1,751,0
2011-09-20,United Kingdom,20728,31,720,0
2011-09-21,United Kingdom,20728,17,703,0
2011-09-22,United Kingdom,20728,57,646,0
2011-09-23,United Kingdom,20728,17,629,0
2011-09-25,United Kingdom,20728,10,619,0
2011-09-26,United Kingdom,20728,2,617,0
2011-09-27,United Kingdom,20728,43,574,0
2011-09-28,United Kingdom,20728,46,528,0
2011-09-29,United Kingdom,20728,51,477,0
2011-09-30,United Kingdom,20728,41,436,0
2011-10-02,United Kingdom,20728,12,424,0
2011-10-03,United Kingdom,20728,10,414,0
2011-10-04,United Kingdom,20728,37,377,0
2011-10-05,United Kingdom,20728,31,346,0
2011-10-06,United Kingdom,20728,30,316,0
2011-10-07,United Kingdom,20728,19,297,0
2011-10-09,United Kingdom,20728,4,293,0
2011-10-10,United Kingdom,20728,15,278,0
2011-10-11,United Kingdom,20728,59,219,0
2011-10-12,United Kingdom,20728,4,215,0
2011-10-14,United Kingdom,20728,42,173,1
2011-10-16,United Kingdom,20728,13,987,0
2011-10-17,United Kingdom,20728,1,986,0
2011-10-18,United Kingdom,20728,34,952,0
2011-10-19,United Kingdom,20728,10,942,0
2011-10-20,United Kingdom,20728,24,918,0
2011-10-21,United Kingdom,20728,19,899,0
2011-10-24,United Kingdom,20728,3,896,0
2011-10-25,United Kingdom,20728,65,831,0
2011-10-26,United Kingdom,20728,25,806,0
2011-10-27,United Kingdom,20728,24,782,0
2011-10-28,United Kingdom,20728,30,752,0
2011-10-30,United Kingdom,20728,18,734,0
2011-10-31,United Kingdom,20728,16,718,0
2011-11-02,United Kingdom,20728,6,712,0
2011-11-03,United Kingdom,20728,10,702,0
2011-11-04,United Kingdom,20728,52,650,0
2011-11-06,United Kingdom,20728,17,633,0
2011-11-07,United Kingdom,20728,20,613,0
2011-11-08,United Kingdom,20728,50,563,0
2011-11-09,United Kingdom,20728,10,553,0
2011-11-10,United Kingdom,20728,31,522,0
2011-11-11,United Kingdom,20728,17,505,0
2011-11-13,United Kingdom,20728,34,471,0
2011-11-14,United Kingdom,20728,23,448,0
2011-11-15,United Kingdom,20728,17,431,0
2011-11-16,United Kingdom,20728,14,417,0
2011-11-17,United Kingdom,20728,11,406,0
2011-11-18,United Kingdom,20728,46,360,0
2011-11-20,United Kingdom,20728,54,306,0
2011-11-21,United Kingdom,20728,62,244,0
2011-11-22,United Kingdom,20728,17,227,0
2011-11-23,United Kingdom,20728,42,185,1
2011-11-24,United Kingdom,20728,35,965,0
2011-11-25,United Kingdom,20728,33,932,0
2011-11-27,United Kingdom,20728,7,925,0
2011-11-28,United Kingdom,20728,51,874,0
2011-11-29,United Kingdom,20728,22,852,0
2011-11-30,United Kingdom,20728,39,813,0
2011-12-01,United Kingdom,20728,15,798,0
2011-12-02,United Kingdom,20728,12,786,0
2011-12-04,United Kingdom,20728,7,779,0
2011-12-05,United Kingdom,20728,11,768,0
2011-12-06,United Kingdom,20728,5,763,0
2011-12-07,United Kingdom,20728,28,735,0
2011-12-08,United Kingdom,20728,17,718,0
2011-12-09,United Kingdom,20728,5,713,0
2010-12-01,United Kingdom,21034,4,996,0
2010-12-02,United Kingdom,21034,13,983,0
2010-12-03,United Kingdom,21034,3,980,0
2010-12-05,United Kingdom,21034,19,961,0
2010-12-06,United Kingdom,21034,14,947,0
2010-12-07,United Kingdom,21034,7,940,0
2010-12-08,United Kingdom,21034,15,925,0
2010-12-09,United Kingdom,21034,6,919,0
2010-12-10,United Kingdom,21034,28,891,0
2010-12-12,United Kingdom,21034,10,881,0
2010-12-13,United Kingdom,21034,18,863,0
2010-12-14,United Kingdom,21034,7,856,0
2010-12-15,United Kingdom,21034,6,850,0
2010-12-16,United Kingdom,21034,11,839,0
2010-12-17,United Kingdom,21034,1,838,0
2010-12-19,United Kingdom,21034,5,833,0
2010-12-20,United Kingdom,21034,33,800,0
2010-12-21,United Kingdom,21034,1,799,0
2011-01-04,United Kingdom,21034,3,796,0
2011-01-05,United Kingdom,21034,6,790,0
2011-01-06,United Kingdom,21034,6,784,0
2011-01-07,United Kingdom,21034,8,776,0
2011-01-09,United Kingdom,21034,11,765,0
2011-01-10,United Kingdom,21034,1,764,0
2011-01-16,United Kingdom,21034,3,761,0
2011-01-17,United Kingdom,21034,9,752,0
2011-01-18,United Kingdom,21034,3,749,0
2011-01-21,United Kingdom,21034,23,726,0
2011-01-23,United Kingdom,21034,10,716,0
2011-01-24,United Kingdom,21034,2,714,0
2011-01-25,United Kingdom,21034,6,708,0
2011-01-26,United Kingdom,21034,9,699,0
2011-01-27,United Kingdom,21034,5,694,0
2011-01-28,United Kingdom,21034,6,688,0
2011-01-30,United Kingdom,21034,14,674,0
2011-01-31,United Kingdom,21034,12,662,0
2011-02-01,United Kingdom,21034,8,654,0
2011-02-02,United Kingdom,21034,3,651,0
2011-02-03,United Kingdom,21034,1,650,0
2011-02-04,United Kingdom,21034,1,649,0
2011-02-06,United Kingdom,21034,6,643,0
2011-02-07,United Kingdom,21034,6,637,0
2011-02-08,United Kingdom,21034,2,635,0
2011-02-09,United Kingdom,21034,2,633,0
2011-02-10,United Kingdom,21034,2,631,0
2011-02-11,United Kingdom,21034,1,630,0
2011-02-13,United Kingdom,21034,7,623,0
2011-02-14,United Kingdom,21034,1,622,0
2011-02-15,United Kingdom,21034,3,619,0
2011-02-16,United Kingdom,21034,1,618,0
2011-02-17,United Kingdom,21034,5,613,0
2011-02-18,United Kingdom,21034,2,611,0
2011-02-20,United Kingdom,21034,5,606,0
2011-02-21,United Kingdom,21034,1,605,0
2011-02-22,United Kingdom,21034,2,603,0
2011-02-24,United Kingdom,21034,2,601,0
2011-02-25,United Kingdom,21034,5,596,0
2011-03-01,United Kingdom,21034,6,590,0
2011-03-02,United Kingdom,21034,7,583,0
2011-03-03,United Kingdom,21034,8,575,0
2011-03-04,United Kingdom,21034,4,571,0
2011-03-06,United Kingdom,21034,3,568,0
2011-03-07,United Kingdom,21034,3,565,0
2011-03-08,United Kingdom,21034,5,560,0
2011-03-09,United Kingdom,21034,2,558,0
2011-03-10,United Kingdom,21034,1,557,0
2011-03-11,United Kingdom,21034,4,553,0
2011-03-14,United Kingdom,21034,23,530,0
2011-03-15,United Kingdom,21034,1,529,0
2011-03-16,United Kingdom,21034,10,519,0
2011-03-17,United Kingdom,21034,1,518,0
2011-03-18,United Kingdom,21034,1,517,0
2011-03-20,United Kingdom,21034,6,511,0
2011-03-21,United Kingdom,21034,4,507,0
2011-03-22,United Kingdom,21034,19,488,0
2011-03-23,United Kingdom,21034,1,487,0
2011-03-24,United Kingdom,21034,8,479,0
2011-03-25,United Kingdom,21034,3,476,0
2011-03-27,United Kingdom,21034,1,475,0
2011-03-28,United Kingdom,21034,4,471,0
2011-03-29,United Kingdom,21034,1,470,0
2011-03-30,United Kingdom,21034,5,465,0
2011-03-31,United Kingdom,21034,2,463,0
2011-04-01,United Kingdom,21034,5,458,0
